,count,mean,std,min,25%,50%,75%,max
1294,8699.0,0.005351610734845417,0.018410943619347166,0.0,0.0,0.0,0.0,0.3066369
1295,8699.0,0.00012902625720013797,0.0018505721654808718,0.0,0.0,0.0,0.0,0.07702198
1296,8699.0,0.004791680452783653,0.02475802211770051,0.0,0.0,0.0,0.0,0.64101344
1297,8699.0,0.002158462951624095,0.009715402003459779,0.0,0.0,0.0,0.0,0.31366655
1298,8699.0,0.00988548177136763,0.02085598675920586,0.0,0.0,0.0,0.01044501275,0.23006599
1299,8699.0,0.509725483681376,0.28733252949631266,0.0,0.29538014,0.46645406,0.6806429700000001,2.3965974
1300,8699.0,5.607214957374411e-05,0.0008106980009031543,0.0,0.0,0.0,0.0,0.035379883
1301,8699.0,0.0007119258697406598,0.005139819495858371,0.0,0.0,0.0,0.0,0.17695421
1302,8699.0,0.006938199127429866,0.016422809526989282,0.0,0.0,0.0,0.00636473395,0.40647596
1303,8699.0,0.0004097582396889298,0.004870191090533062,0.0,0.0,0.0,0.0,0.15626788
1304,8699.0,0.0017225800310001838,0.00877849236307869,0.0,0.0,0.0,0.0,0.18440744
1305,8699.0,0.0032947907314021152,0.010240576627008245,0.0,0.0,0.0,0.0,0.18550256
1306,8699.0,0.16389396003185927,0.24325610397326433,0.0,0.00099168825,0.05563755,0.2309233,1.9354544
1307,8699.0,0.002521413534276929,0.008106237121298578,0.0,0.0,0.0,0.0,0.12678157
1308,8699.0,0.019491639782123923,0.03906230584378316,0.0,0.0,0.0033065372,0.021566687,0.47532576
1309,8699.0,0.2909389454924187,0.2288468875980043,0.0,0.11980598,0.24275509,0.40595697,1.9572676
1310,8699.0,0.008011587158295107,0.014295425523151441,0.0,0.0,0.0,0.010911355,0.12442405
1311,8699.0,0.003247153702058472,0.013580102328976513,0.0,0.0,0.0,0.0,0.21185564
1312,8699.0,0.016075195853623516,0.027405504591444606,0.0,0.0,0.002679931,0.020927162,0.25827372
1313,8699.0,0.0003556200963447523,0.0029712223507189247,0.0,0.0,0.0,0.0,0.08483082
1314,8699.0,0.4085842756825382,0.4727471149576155,0.0,0.052360194,0.23824728,0.60201961,3.6600003
1315,8699.0,0.0015898426853425335,0.012565445779376093,0.0,0.0,0.0,0.0,0.42334393
1316,8699.0,0.021221965393009943,0.03051326014145431,0.0,0.0,0.00997881,0.0291527735,0.38991055
1317,8699.0,0.05630311532412833,0.09264552999885285,0.0,0.0,0.016282953,0.07629621,1.2388822
1318,8699.0,0.0005628033754767215,0.004424604303688427,0.0,0.0,0.0,0.0,0.16200054
1319,8699.0,0.0009199770327101277,0.005631050147990673,0.0,0.0,0.0,0.0,0.27170867
1320,8699.0,0.2056643398952037,0.3323354580347424,0.0,0.0,0.039356768,0.288410135,3.2359362
1321,8699.0,0.0010858263820265547,0.006820993537450277,0.0,0.0,0.0,0.0,0.21185626
1322,8699.0,0.0015557049203601563,0.009429551358930153,0.0,0.0,0.0,0.0,0.2544869
1323,8699.0,0.018360753893863293,0.048281740416717935,0.0,0.0,0.0,0.014268325,0.8931371
1324,8699.0,0.00043526665626071956,0.003197993113263029,0.0,0.0,0.0,0.0,0.104376815
1325,8699.0,0.014031213834439477,0.028685140663428355,0.0,0.0,0.0,0.015045995,0.34978688
1326,8699.0,0.00023302666453753302,0.004370012197251759,0.0,0.0,0.0,0.0,0.22565226
1327,8699.0,0.16987868579240947,0.16373079417443145,0.0,0.0543800185,0.11985377,0.235525885,1.2274736
1328,8699.0,0.009402895659043705,0.02850357729791144,0.0,0.0,0.0,0.00254304975,0.6592736
1329,8699.0,0.011869885751299884,0.027623976202701787,0.0,0.0,0.0,0.0105823855,0.5138357
1330,8699.0,0.23128451868037395,0.8193605204436454,0.0,0.005469305799999999,0.031143514,0.08992239199999999,8.877911
1331,8699.0,0.07208724147780146,0.061062020911753216,0.0,0.022556885999999998,0.060123496,0.107251223,0.44643888
1332,8699.0,3.38301927347971e-05,0.0008874957378116766,0.0,0.0,0.0,0.0,0.057133034
